Id,Text,Target
2.85e+17,hate life someone come pick,0
2.85e+17,hate life wake one ti ame dad please,0
2.86e+17,hate life really going nothing compared pain depression,0
2.9e+17,hate life,0
2.86e+17,hate mom hate hate fword hate life,0
2.85e+17,hate self want die,0
2.85e+17,hate sister hate life,0
2.9e+17,hate,0
2.9e+17,hate everyday day little bit,0
2.9e+17,hate,0
2.9e+17,hate getting jealous,0
2.9e+17,hate liking,0
2.85e+17,hate loving,0
2.9e+17,hate missing,0
2.85e+17,hate,0
2.85e+17,hate k,0
2.85e+17,hate laughing loudolaughing loud,0
2.85e+17,hate fword much,0
2.85e+17,hate much,0
2.9e+17,hate much hate existence eah,0
2.9e+17,hate night,0
2.9e+17,hate laughing loud,0
2.85e+17,hate myselfthat bad huh,0
2.86e+17,hate feeling good,0
2.9e+17,hate playing laughing loud,0
2.86e+17,hate mood,0
2.9e+17,hate rolling,0
2.86e+17,hate seeing cry,0
2.9e+17,hate single life,0
2.9e+17,hate,0
2.85e+17,hate talking feel hate,0
2.9e+17,hate let little things get,0
2.85e+17,hate,0
2.85e+17,hate i never happy w,0
2.9e+17,hate feeling depression,0
2.9e+17,hate single life,0
2.9e+17,hate way,0
2.86e+17,hate way get treated,0
2.86e+17,hate way look,0
2.85e+17,hate way love,0
2.85e+17,hate way need,0
2.85e+17,hate way sound,0
2.9e+17,hate moods feel swordty like ten minutes ago really happy,0
2.86e+17,hate hate life,0
2.9e+17,hate late,0
2.85e+17,hate watching dark movies realize boring life really,0
2.9e+17,hate,0
2.85e+17,hate live,0
2.85e+17,hate i sitting,0
2.9e+17,hate working,0
2.9e+17,great friends,1
2.85e+17,0 friends,0
2.86e+17,3 okay need,0
2.86e+17,best friends,1
2.85e+17,worst headache ever,0
2.86e+17,beautiful girl dream,1
2.9e+17,bad feeling man,0
2.86e+17,beautiful family blessed,1
2.9e+17,boring life,0
2.9e+17,boring life,0
2.9e+17,good boyfriend,1
2.86e+17,good excuse,1
2.85e+17,good feelin bout 2013,1
2.9e+17,good feeling,1
2.86e+17,good feeling 2013,1
2.9e+17,good feeling things,1
2.85e+17,good hea,1
2.9e+17,good hea 😁,1
2.9e+17,good life going get better,1
2.9e+17,good reason,1
2.9e+17,great life,1
2.9e+17,great life i blessed love family friends everything mom since took see,1
2.85e+17,great life hahaha,1
2.9e+17,great man life 3,1
2.9e+17,major regret life,0
2.9e+17,pathetic life,0
2.9e+17,perfect life perfect wife,1
2.85e+17,pocket full sunshine,1
2.86e+17,pretty boring life,0
2.86e+17,pretty good life,1
2.86e+17,problem everything,0
2.85e+17,really good mom,1
2.9e+17,reason happy,1
2.9e+17,ha love life,1
2.85e+17,surprisingly good energy,1
2.9e+17,little bit still love life,1
2.86e+17,absolutely life,0
2.85e+17,need right,1
2.9e+17,reason b happy life,1
2.85e+17,amazing friends,1
2.85e+17,amazing friends doubt,1
2.9e+17,amazing life,1
2.85e+17,problems bad,0
2.85e+17,awesome friends,1
2.9e+17,blessed thank lord,1
2.85e+17,good,1
2.85e+17,good,1
2.85e+17,enemies,0
2.85e+17,enemies friends friends enemies,0
2.85e+17,everything need,1
2.85e+17,everything want,1
2.85e+17,everything ever wanted,1
2.9e+17,everything need,1
2.9e+17,faith need,1
2.85e+17,finally found peace world,1
2.86e+17,found love life life love back love life,1
2.85e+17,fun,1
2.85e+17,fun 3,1
2.9e+17,fun run,1
2.9e+17,given every aspect life fword trying,0
2.85e+17,good friends,1
2.9e+17,good,1
2.85e+17,good health,1
2.86e+17,great friends,1
2.85e+17,heaburn great,1
2.85e+17,,1
2.86e+17,found life good happy,1
2.85e+17,literally seen perfection,1
2.85e+17,lost absolutely everything,0
2.85e+17,ways fun,1
2.86e+17,never sick life,0
2.85e+17,never felt sick life,0
2.9e+17,never felt sick life though,0
2.85e+17,never felt useless nd scared life,0
2.9e+17,never felt sword life,0
2.9e+17,never felt sick entire life,0
2.86e+17,friends life,0
2.86e+17,fworden life,0
2.86e+17,fword life,0
2.86e+17,idea want,0
2.85e+17,life,0
2.9e+17,life laughing loud,0
2.9e+17,life c,0
2.85e+17,life laughing loud,0
2.85e+17,life anymore,0
2.85e+17,life anymore honestly,0
2.9e+17,life dawg,0
2.85e+17,life either,0
2.9e+17,life haha,0
2.9e+17,life like laughing loud,0
2.86e+17,life lmao,0
2.9e+17,life laughing loud,0
2.9e+17,life,0
2.86e+17,life someone help,0
2.86e+17,life whatsoever,0
2.86e+17,life,0
2.85e+17,life laughing loud,0
2.85e+17,life nothin,0
2.9e+17,life okay,0
2.9e+17,life,0
2.9e+17,life duh,0
2.9e+17,life,0
2.86e+17,,0
2.9e+17,life😂😒😔,0
2.85e+17,motivation,0
2.86e+17,patience,0
2.9e+17,social life,0
2.86e+17,social life anymore,0
2.9e+17,none,0
2.86e+17,nothing,0
2.85e+17,nothing life oh,0
2.85e+17,nothing tweet feel nothing left,0
2.9e+17,set peace like i content,1
2.86e+17,many good memories 2012,1
2.85e+17,many problems life,0
2.85e+17,much joy,1
2.9e+17,much life live,1
2.85e+17,amazing people life,1
2.9e+17,awesome people life,1
2.9e+17,cute friends,1
2.86e+17,great friends,1
2.85e+17,great people life,1
2.85e+17,interesting friends,1
2.85e+17,nice friends,1
2.86e+17,best friends,1
2.86e+17,best friends ever,1
2.86e+17,best memories,1
2.85e+17,best people life ever,1
2.9e+17,rather good,1
2.86e+17,really great friends,1
2.9e+17,really great people life,1
2.9e+17,friends,1
2.9e+17,friends,1
2.86e+17,boring life,0
2.86e+17,boring life,0
2.85e+17,good feeling 2013,1
2.9e+17,good feeling,1
2.9e+17,good life love,1
2.85e+17,good looking family,1
2.86e+17,pathetic life omfg,0
2.9e+17,sword dad wow,0
2.9e+17,life,0
2.85e+17,amazing friends,1
2.85e+17,friends,1
2.9e+17,good friends,1
2.9e+17,good friends,1
2.9e+17,great friends,1
2.86e+17,hilarious friends wow,1
2.85e+17,nice friends haha,1
2.9e+17,pretty friends sigh,1
2.9e+17,friends,1
2.9e+17,best ever,1
2.86e+17,best friends,1
2.85e+17,best sister,1
2.9e+17,best parents ever,1
2.9e+17,worst friend aka,0
2.9e+17,worst headache ever,0
2.9e+17,worst luck,0
2.85e+17,best bestfriend ever,1
2.9e+17,best friends ❤😍,1
2.86e+17,best men ever,1
2.9e+17,best actually,1
2.86e+17,best auntie ever,1
2.9e+17,best b,1
2.86e+17,best ever,1
2.85e+17,best best friend ever,1
2.85e+17,best bestfriend ever,1
2.85e+17,best ever,1
2.86e+17,best big brothers ever,1
2.85e+17,best big sister 😎,1
2.85e+17,best boy bestfriend ever,1
2.86e+17,best boyfriend,1
2.85e+17,best boyfriend girl could ask üòò‚ù§ happy blessed,1
2.85e+17,best boyfriend,1
2.85e+17,best boyfriend ever,1
2.86e+17,best boyfriend ever ❤,1
2.9e+17,best boyfriend ever,1
2.9e+17,best boyfriend ever,1
2.86e+17,best boyfriend ever,1
2.86e+17,best boyfriend,1
2.9e+17,best boyfriend things tweet good dick,1
2.9e+17,best boyfriend 💋,1
2.85e+17,best boyfriend 😌💁,1
2.85e+17,best boyfriend,1
2.85e+17,best ever,1
2.9e+17,best bros,1
2.86e+17,best brother ever,1
2.9e+17,best brother ever,1
2.86e+17,best friends ever,1
2.86e+17,best ever,1
2.9e+17,best coworkers ever,1
2.85e+17,best dad ever,1
2.9e+17,best daughter world best mommy daddy,1
2.86e+17,best eyes,1
2.85e+17,best family,1
2.85e+17,best family friends,1
2.85e+17,best family ever,1
2.85e+17,best family ever 💙,1
2.9e+17,best family ever,1
2.9e+17,best fans ever,1
2.9e+17,best fckn brother,1
2.85e+17,best friend,1
2.9e+17,best friend ever,1
2.9e+17,best friend ever,1
2.85e+17,best friends,1
2.9e+17,best friends ever,1
2.9e+17,best friends ever 🙋💜💕,1
2.85e+17,best friends ever 3,1
2.86e+17,best friends ever haha,1
2.9e+17,best friends ever hahaha,1
2.85e+17,best friends ever,1
2.85e+17,best friends ever thanks guys,1
2.9e+17,best friends,1
2.86e+17,best friends world,1
2.85e+17,best friends world,1
2.9e+17,best friends,1
2.85e+17,best,1
2.9e+17,best gf ever,1
2.9e+17,best girlfriend,1
2.9e+17,best girlfriend ☺,1
2.85e+17,best girlfriend ever,1
2.9e+17,best girlfriend ever 3,1
2.9e+17,best husband ever,1
2.9e+17,best life ever excellent family excellent friends blessed would change world sohappy,1
2.85e+17,best life,1
2.9e+17,best major ever,1
2.9e+17,best,1
2.86e+17,best mo,1
2.9e+17,best mom ever,1
2.85e+17,best mom ever,1
2.9e+17,best mom ever,1
2.9e+17,best mom ever,1
2.9e+17,best mommy ever,1
2.9e+17,best,1
2.85e+17,best mum ever,1
2.9e+17,best,1
2.9e+17,best one,1
2.9e+17,best everrrr ❤,1
2.9e+17,best parents ever,1
2.86e+17,best parents eah,1
2.9e+17,best plans,1
2.86e+17,best second mom ever,1
2.9e+17,best siblings,1
2.9e+17,best sister ever,1
2.9e+17,best sister ever,1
2.85e+17,best sisters ever,1
2.86e+17,best suppo system,1
2.9e+17,best ti ames,1
2.9e+17,bestest friends ever,1
2.9e+17,bet friends world,1
2.9e+17,biggest headache i stressed 😞,0
2.85e+17,biggest plans life,1
2.9e+17,cutest friends guys,1
2.85e+17,greatest friends ever,1
2.85e+17,greatest friends ever,1
2.86e+17,love life bestie,1
2.9e+17,awkward fword awesome life,1
2.9e+17,boring life ever,0
2.9e+17,boring miserable life fword teenager could fword fword life,0
2.9e+17,screw good things life blah,0
2.86e+17,weirdest best friends,1
2.9e+17,worst headache,0
2.86e+17,worst anxiety,0
2.9e+17,worst anxiety ever,0
2.86e+17,worst lmao,0
2.9e+17,worst attitude,0
2.9e+17,worst attitude ever,0
2.85e+17,worst attitude lmao,0
2.85e+17,worst attitude problems,0
2.9e+17,worst cough,0
2.9e+17,worst cramps,0
2.9e+17,worst friends really though,0
2.86e+17,worst fword headache ever,0
2.9e+17,worst head ache,0
2.9e+17,worst head ache ever,0
2.9e+17,worst headache,0
2.86e+17,worst headache ever,0
2.9e+17,worst headache ever i,0
2.9e+17,worst headache ever oh god,0
2.9e+17,worst headache everrr😭,0
2.85e+17,worst headache,0
2.85e+17,worst headache,0
2.86e+17,worst,0
2.9e+17,worst headche though,0
2.85e+17,worst i ammune system,0
2.85e+17,worst i ammune system ever,0
2.86e+17,worst luck,0
2.86e+17,worst luck ever,0
2.9e+17,worst luck woman,0
2.9e+17,worst luck,0
2.85e+17,worst luck,0
2.9e+17,worst memory,0
2.86e+17,worst memory ever,0
2.9e+17,worst,0
2.9e+17,worst mood swings,0
2.86e+17,worst ache ever,0
2.9e+17,bestest friends world,1
2.9e+17,best psychiatrist,1
2.9e+17,say best sister ever,1
2.9e+17,take sword,0
2.86e+17,many good memories,1
2.9e+17,good friends,1
2.85e+17,girls want,1
2.9e+17,ways good hea,1
2.85e+17,life feel complete even perfect one still hea,1
2.85e+17,done anything life sad,0
2.85e+17,even gone bed haha hate life,0
2.85e+17,honestly appreciate everything everyone life,1
2.9e+17,honestly could happier,1
2.9e+17,honestly could happy right,1
2.9e+17,honestly feel terrible ti ame,0
2.9e+17,honestly fword hate life,0
2.9e+17,honestly happy past week like extremely happy life thanks everyone,1
2.9e+17,honestly need stop fword sad ti ame,0
2.9e+17,honestly think worst luck tho,0
2.9e+17,honestly think boring life world,0
2.9e+17,honestly think suck,0
2.9e+17,hope everyones happy life miserable,0
2.9e+17,jus feel good man,1
2.9e+17,juss love life ツ,1
2.9e+17,lovemylife,1
2.86e+17,hate,0
2.86e+17,depressed,0
2.85e+17,feel good,0
2.9e+17,want go sit watch people happy way long ti ame hus,0
2.86e+17,dont feel good,0
2.9e+17,spoiled hate life,0
2.9e+17,feel bad okay man,0
2.9e+17,feel bad,0
2.85e+17,fword love life,1
2.9e+17,great idea i’m disgusted,0
2.9e+17,hate life,0
2.9e+17,hate fword life,0
2.9e+17,hate life much,0
2.85e+17,love seeing bestfriend happy3,1
2.85e+17,love life man,1
2.9e+17,love,1
2.85e+17,love grounded life,1
2.86e+17,made best decision life,1
2.85e+17,need break life life,0
2.86e+17,need,0
2.9e+17,realized life,0
2.85e+17,realized happy,1
2.9e+17,realized life,0
2.9e+17,really love life everythings,1
2.85e+17,sword,0
2.86e+17,suck,0
2.85e+17,suck life,0
2.85e+17,wanna die hate life everyone wrong,0
2.9e+17,wanna say thanks god learned better person could change things life right,1
2.85e+17,wanna thank god blessing everyday dailytweet,1
2.9e+17,want happy life,0
2.85e+17,want,0
2.85e+17,want,0
2.9e+17,want life,0
2.9e+17,want peace good life,0
2.9e+17,want things work happy really much,0
2.9e+17,want alone miserable life gaf u wanna make fun i fully aware existence,0
2.86e+17,want happy use,0
2.9e+17,want completely happy one point life worries problems,0
2.86e+17,want fword happy,0
2.85e+17,want happy,0
2.85e+17,want happy i always sad annoyed never happy anymore,0
2.9e+17,want happy,0
2.9e+17,want happy feel appreciated thats i craving,0
2.85e+17,want happy used,0
2.9e+17,want happy change,0
2.86e+17,want happy,0
2.9e+17,want happy like much ask,0
2.86e+17,want happy let please,0
2.9e+17,want happy please,0
2.9e+17,want happy doubt thats gonna happen anyti ame soon,0
2.85e+17,want happy ask much,0
2.9e+17,want happy lord please answer prayers,0
2.86e+17,want crawl hole die,0
2.86e+17,want crawl hole die,0
2.9e+17,want curl ball die,0
2.9e+17,want die,0
2.9e+17,want die rn,0
2.86e+17,want genuinely happy,0
2.86e+17,want go die hole,0
2.86e+17,want know feels like happy,0
2.9e+17,want live normal life happy,0
2.9e+17,want twitter know need life,0
2.85e+17,wish many things could different,0
2.9e+17,woke love life,1
2.85e+17,keep bad girl side,0
2.85e+17,keep dnt need change,0
2.9e+17,kind want crawl hole die,0
2.86e+17,kno pretty great,1
2.9e+17,kno want doe,1
2.9e+17,know i sad person,0
2.85e+17,know 2013 good year,1
2.85e+17,know i lovely,1
2.85e+17,know complain much really happy i blessed wonderful people make life,1
2.85e+17,know hate life,0
2.86e+17,know life,0
2.9e+17,know made right decision could happier,1
2.86e+17,know able stay hate life,0
2.86e+17,know i shall i love life forever,1
2.9e+17,know i good person,1
2.85e+17,know i amazing,1
2.9e+17,know i awesome,1
2.85e+17,know i bad,0
2.85e+17,know i good,1
2.86e+17,know i love ‚ù§,1
2.9e+17,know i nothing,0
2.9e+17,know i nothing perfect,0
2.85e+17,know i perfect,1
2.86e+17,know i pretty fine,1
2.86e+17,know i bad,0
2.85e+17,know i happy,1
2.85e+17,know i bad person,0
2.86e+17,know i blessed,1
2.9e+17,know sad little man,0
2.86e+17,know good,1
2.86e+17,know i getting stressed,0
2.85e+17,know good,1
2.85e+17,know 😥 life sucks,0
2.85e+17,know satisfied,1
2.85e+17,know i far perfect,0
2.85e+17,know i proud,1
2.86e+17,know i ugly,0
2.85e+17,know sounds good,1
2.9e+17,know dreams coming true,1
2.9e+17,know life best live life like,1
2.85e+17,know blessed,1
2.85e+17,know hea life good,1
2.9e+17,know path i taken yet still happy,0
2.9e+17,know want,1
2.9e+17,know want,1
2.85e+17,know üòç good,1
2.86e+17,know i happy,1
2.86e+17,know i happy,1
2.85e+17,know i best,1
2.9e+17,know i terrible person,0
2.86e+17,know i perfect,1
2.85e+17,know i sad,0
2.9e+17,lead damn exciting life,1
2.9e+17,lead boring life,0
2.86e+17,leave study lonely met u love life love every thing even hope u made,1
2.9e+17,let brothers man,0
2.9e+17,let sword get,0
2.86e+17,let much sword get,0
2.9e+17,like life soul understood,1
2.85e+17,like seeing,1
2.9e+17,like,1
2.9e+17,like good girl,1
2.9e+17,like feel,1
2.85e+17,like got ready went cuz feeling good,0
2.85e+17,like living life,1
2.85e+17,like living kinda lifei living blessed life,1
2.9e+17,like,1
2.9e+17,like people enjoy life,1
2.9e+17,like spoiling,1
2.9e+17,like life live,1
2.9e+17,like way,1
2.86e+17,like surrounded happy people i always good mood,1
2.85e+17,like ti ames,1
2.9e+17,like,1
2.85e+17,like laugh much breathe,1
2.9e+17,like,1
2.85e+17,literally hate,0
2.86e+17,literally life,0
2.9e+17,literally life 👌,0
2.9e+17,literally want die hate stupid pathetic pointless life,0
2.9e+17,live boring ass life,0
2.85e+17,live healthy lifestyle feel great,1
2.9e+17,live pretty fabulous life,1
2.85e+17,live sad sad life constant,0
2.9e+17,live sad sad life,0
2.85e+17,live fworded life,0
2.9e+17,live breathe sword,0
2.9e+17,live life suit,1
2.85e+17,live boring life,0
2.9e+17,live sad lifelaughing loud nah kidding life freakin great dude,1
2.9e+17,look around see wonderful life,1
2.9e+17,look good,1
2.9e+17,look smile thank god i blessed,1
2.86e+17,lost love life,0
2.85e+17,love life 3,1
2.85e+17,love life easy always music easy maybe oo,1
2.9e+17,love god much blessed happy,1
2.86e+17,love life,1
2.9e+17,love buried life,1
2.9e+17,love good,1
2.9e+17,love good,1
2.9e+17,love good,1
2.9e+17,love good,1
2.85e+17,love bad bitches man,0
2.9e+17,love bad girl look,0
2.86e+17,love get alot done,1
2.85e+17,love content happyhappyhappy,1
2.9e+17,love,1
2.85e+17,love,1
2.9e+17,love good,1
2.9e+17,love every single step god,1
2.9e+17,love everyone life,1
2.85e+17,love everything,1
2.9e+17,love enteain 👍,1
2.9e+17,love trust 2 people need,1
2.9e+17,love amazing life,1
2.85e+17,love social i become,1
2.86e+17,love close girls amp,1
2.9e+17,love everyday ways find things life also love way much people care love much,1
2.86e+17,love happy i days,1
2.9e+17,love much love boy,1
2.86e+17,love open,1
2.85e+17,love,1
2.85e+17,love tweets everything say,1
2.85e+17,love laughing makes life much fun,1
2.86e+17,love life,1
2.9e+17,love life life,1
2.85e+17,love life live,1
2.9e+17,love life life loves back,1
2.85e+17,love life friends,1
2.85e+17,love life atm,1
2.9e+17,love life,1
2.85e+17,love life,1
2.9e+17,love life haha,1
2.9e+17,love life go nd nd,1
2.85e+17,love life man,1
2.86e+17,love life oh god,1
2.9e+17,love life though,1
2.86e+17,love life,1
2.9e+17,love life lets love together,1
2.85e+17,love life fword bull sword,1
2.85e+17,love life hope,1
2.85e+17,love life makes appreciate highs,1
2.9e+17,love life love much,1
2.85e+17,love,1
2.86e+17,love living,1
2.85e+17,love living life hmu live wit,1
2.9e+17,love looking,1
2.86e+17,love many things life,1
2.85e+17,love,1
2.9e+17,love,1
2.85e+17,love life,1
2.9e+17,love life,1
2.86e+17,love single life i tired single,1
2.9e+17,love never gets bored,1
2.9e+17,love family much love god,1
2.85e+17,love fans like love,1
2.9e+17,love friends love life love love,1
2.85e+17,love fwordin life,1
2.9e+17,love good life,1
2.86e+17,love guy friends always,1
2.9e+17,love job work,1
2.9e+17,love job love life,1
2.86e+17,love life i aware least i real,1
2.85e+17,love life,1
2.9e+17,love life guy,1
2.85e+17,love life ones could ask 3,1
2.9e+17,love life people,1
2.86e+17,love life amp people,1
2.85e+17,love life,1
2.9e+17,love life happier,1
2.85e+17,love life matter many left take still smile,1
2.86e+17,love life 2013,1
2.9e+17,love life,1
2.85e+17,love life,1
2.85e+17,love life 3,1
2.85e+17,love life 333,1
2.9e+17,love life love life love life,1
2.86e+17,love life never settle less,1
2.9e+17,love life aha,1
2.9e+17,love life people,1
2.9e+17,love life friends,1
2.85e+17,love life people,1
2.85e+17,love life people thats,1
2.85e+17,love life real people,1
2.9e+17,love life everyone,1
2.9e+17,love life everyone seriously blessed ☺,1
2.9e+17,love life everyone,1
2.9e+17,love life jus u kno nobody gone change,1
2.9e+17,love life job,1
2.9e+17,love life i going,1
2.85e+17,love life full,1
2.85e+17,love life ti ames like,1
2.9e+17,love life,1
2.9e+17,love life dawg,1
2.86e+17,love life even struggle,1
2.85e+17,love life everyday i getting another niggas wife want top,1
2.9e+17,love life great yea ups downs great friends family woh end,1
2.85e+17,love life man really,1
2.85e+17,love life mo,1
2.9e+17,love life cool guess,1
2.9e+17,love life nd ppl,1
2.85e+17,love life matter complicated might know everything okay end,1
2.9e+17,love life,1
2.9e+17,love life oh god,1
2.85e+17,love life proof case best investment ever,1
2.9e+17,love life much oh god,1
2.85e+17,love life much blessed far deserve,1
2.85e+17,love life sorry u,1
2.85e+17,love life death us,1
2.9e+17,love life without,1
2.86e+17,love life x,1
2.85e+17,love life,1
2.86e+17,love life everything perfect,1
2.9e+17,love life ti ame,1
2.9e+17,love life i totally happy nothing anyone take away,1
2.9e+17,love life love i shall i never ever let go,1
2.9e+17,love life love care everything people says much ti ame give fck,1
2.9e+17,love life love even hours 5,1
2.9e+17,love life one wonderful girlfriend 2 healthy children 2 parents give sword,1
2.9e+17,love life niggas gone tonite,1
2.85e+17,love life say changed worse see middle finger negatives try bring,1
2.9e+17,love jesus always,1
2.86e+17,love life,1
2.85e+17,love life,1
2.9e+17,love life keep day busy fight reach dreams best parents loved bestfriends,1
2.86e+17,love life maybe i sexy idk,1
2.85e+17,love life matter good bad know allah always enough,1
2.9e+17,love life matter good bad know god always enough,1
2.9e+17,love life really hate,1
2.9e+17,love life people push better every day make sure i always,1
2.9e+17,love could ask,1
2.85e+17,love lifelaughing loud,1
2.85e+17,love,1
2.9e+17,love,1
2.9e+17,love new life everything comes,1
2.85e+17,love,1
2.9e+17,love,1
2.85e+17,love anybody,1
2.9e+17,love better,1
2.86e+17,love much every day buy gift,1
2.85e+17,love though,1
2.9e+17,love i always smiling,1
2.85e+17,love way,1
2.85e+17,love ghetto,1
2.9e+17,love damn much,1
2.85e+17,love much,1
2.86e+17,love 3 change thing,1
2.86e+17,love,1
2.9e+17,love haha,1
2.9e+17,love first,1
2.85e+17,love nobody,1
2.85e+17,love people life want add people,1
2.85e+17,love people talk everyday,1
2.85e+17,love seeing close ones happy,1
2.86e+17,love seeing people good,1
2.9e+17,love spoiling,1
2.86e+17,love life,1
2.85e+17,love i pretty awesome,1
2.9e+17,love job laid back pretty much get whatever want,1
2.9e+17,love feeling feeling good,1
2.9e+17,love life live,1
2.86e+17,love life live wbu,1
2.86e+17,love life live blessed thankful,1
2.85e+17,love life,1
2.86e+17,love way smile best friend know exactly i thinking,1
2.9e+17,love way changed,1
2.9e+17,love way feel around,1
2.85e+17,love way talk though lmao,1
2.9e+17,love way i feeling single,1
2.9e+17,love way,1
2.9e+17,love crazy life live,1
2.86e+17,love life,1
2.85e+17,love life everyone cannot live,1
2.85e+17,love life,1
2.9e+17,love,1
2.9e+17,love enjoy life work play makes tired mind never know god call yu home play win play,1
2.85e+17,love live,1
2.9e+17,love i life gave sex bad relationship honestly say i truly happy,1
2.9e+17,love i,1
2.86e+17,love life going got positive people going far negatives dont,1
2.9e+17,love life point would change nothin,1
2.9e+17,love writing writing life therefore love life,1
2.9e+17,love god i blessed,1
2.85e+17,life happy,1
2.85e+17,made good choice,1
2.9e+17,make feel good,1
2.9e+17,make friends everywhere,1
2.9e+17,make friends everywhere go,1
2.9e+17,make good,1
2.86e+17,make sword happen dawg,0
2.9e+17,make sword happen way,0
2.86e+17,make sword,0
2.86e+17,make worst decisions,0
2.9e+17,may perfect least i happy life,1
2.9e+17,may get want get need i satisfied go constant new,1
2.85e+17,may everything want life god enough happy ask blessed,1
2.86e+17,mean always hate anyway,0
2.85e+17,mean i good,1
2.85e+17,mean i pretty fword awesome,1
2.9e+17,miss old life i happy,1
2.86e+17,got wanted,1
2.86e+17,must really suck life 😔,0
2.9e+17,must say enjoying,1
2.9e+17,need big change,0
2.85e+17,need change,0
2.9e+17,need change c,0
2.86e+17,need change guess,0
2.9e+17,need change life asap,0
2.9e+17,need change,0
2.9e+17,need day get stressed free,0
2.9e+17,need change life,0
2.9e+17,need head change,0
2.86e+17,need little life,0
2.9e+17,need little life,0
2.9e+17,need change,0
2.85e+17,need change,0
2.85e+17,need change life,0
2.9e+17,need depression cause get home feel miserable unhappy,0
2.85e+17,need,0
2.85e+17,need,0
2.85e+17,need life,0
2.9e+17,need people life,0
2.86e+17,need friends laughing loud never anything,0
2.9e+17,need genuine people life,0
2.9e+17,need life,0
2.85e+17,need sti life,0
2.85e+17,need motivation life,0
2.9e+17,need lights life,0
2.9e+17,need life,0
2.86e+17,need,0
2.9e+17,need life,0
2.85e+17,need change life,0
2.9e+17,need something keep busy cause life laughing loud,0
2.85e+17,need tew change bio,0
2.9e+17,need hit rewind hate hate life hate south jersey i going alone forever,0
2.85e+17,need fix life,0
2.9e+17,never sick life,0
2.85e+17,never felt sick lifethis sucks,0
2.9e+17,never let sword get,0
2.9e+17,never want perfect want happy,0
2.86e+17,never wish perfect want happy,0
2.85e+17,noticed even tho mom passed away struggling hood i still happy life nd never complain bout things dont hav,1
2.9e+17,obviously life,0
2.85e+17,officially hate life,0
2.86e+17,officially hate life,0
2.85e+17,life,0
2.85e+17,want happy,0
2.9e+17,wish different live,0
2.9e+17,pay like enjoy life,1
2.9e+17,pay good ti ame,1
2.9e+17,plan living forever far i extremely successful,1
2.85e+17,pretty much get want,1
2.9e+17,probably boring life world,0
2.86e+17,probably worst social life ever,0
2.85e+17,rather love,1
2.9e+17,real life laying since ten,0
2.85e+17,really blessed someti ames realize much blessed,1
2.9e+17,really happy going well though,1
2.85e+17,really could happier,1
2.85e+17,really enjoy little things life good laughs sweet kisses music moves life beautiful behappy,1
2.86e+17,really hate,0
2.9e+17,really hate repeating people,0
2.86e+17,really amazing people life,1
2.85e+17,really love life,1
2.85e+17,really feel good,0
2.9e+17,really want peace happy,0
2.85e+17,really feel good,0
2.85e+17,really feel good üò∑,0
2.85e+17,really feel good,0
2.85e+17,really feel good,0
2.85e+17,really feel good,0
2.85e+17,really life,0
2.86e+17,really need one else,0
2.9e+17,really think could happier 3,0
2.85e+17,really got everything want,1
2.9e+17,really hate i always one hu,0
2.9e+17,really hate life,0
2.85e+17,really hate life ugh 😡 😡,0
2.85e+17,really hate,0
2.9e+17,really sad excuse life,0
2.9e+17,really life,0
2.9e+17,really life sword sad,0
2.85e+17,really one talk sad life,0
2.9e+17,really want stress free i tired unhappy,0
2.9e+17,really like,1
2.86e+17,really like i becoming gotta thank lord blessing bestowed humbled,1
2.86e+17,really love life tho,1
2.9e+17,really love life hear tho,1
2.9e+17,really love always lose phone none less life amazing,1
2.86e+17,really need changes,0
2.9e+17,really tweet live boring life,0
2.85e+17,really truly hate,0
2.9e+17,love life ppl less ppl less stress drama,1
2.85e+17,refuse change completely i happy w way,1
2.85e+17,reply tweets fast life,0
2.9e+17,said good girl,1
2.9e+17,say laughing loud hate smoking,0
2.9e+17,say want,1
2.9e+17,scream freshman bitches cuz love life,1
2.85e+17,see skies white think wonderful world,1
2.86e+17,seriously feel good,0
2.9e+17,seriously hate ovehink e v e r n g,0
2.86e+17,seriously hate life,0
2.9e+17,seriously life,0
2.9e+17,seriously social life,0
2.9e+17,seriously great people life blessed best,1
2.85e+17,seriously greatest friends ever life good right,1
2.9e+17,sword,0
2.9e+17,listening voice head screaming hate life,0
2.85e+17,happy i,0
2.86e+17,really right decisions feel stupid life,0
2.86e+17,boy i happy,1
2.85e+17,excited getting life,0
2.9e+17,unhappy,0
2.9e+17,si amply wish happy nothing wish comes true daily,1
2.9e+17,sing i happy i happy cuz,1
2.86e+17,sing i happy,1
2.85e+17,sing i happy,1
2.85e+17,sleep good knowing everything good,1
2.9e+17,good,1
2.9e+17,smile i blessed 💙 life,1
2.86e+17,smile i satisfied sing one listens i pretty i beautiful,0
2.9e+17,smile cuz i i glad i still life great,1
2.86e+17,smile watching cinderella story frown life sucks,0
2.9e+17,sneezed god blessed,1
2.9e+17,sneezed god blessed,1
2.9e+17,sneezed god blessed 3,1
2.9e+17,love life incredible 💋 blessed,1
2.9e+17,much love life,1
2.9e+17,someti ames suicidal thoughts,0
2.9e+17,soo need change life,0
2.86e+17,srsly life,0
2.85e+17,stay bored cuz life,0
2.9e+17,stay stressed,0
2.9e+17,still got wanted,1
2.9e+17,still got wanted sword,1
2.9e+17,still good day,1
2.86e+17,still best gf ever like ti ame ti ame,1
